transientid,ML_PROB
0.5_DM_75.83_beam_0C2020_02_02_11:21:10.fil.hdf5,1.0
0.5_DM_75.83_beam_0C2020_03_30_01:41:10_1.fil.hdf5,1.0
0.5_DM_75.83_beam_0C2020_03_30_01:41:49.fil.hdf5,1.0
0.5_DM_75.83_beam_0C2020_04_07_01:14:33.fil.hdf5,1.0
0.5_DM_75.83_beam_0C2020_04_07_06:04:38.fil.hdf5,1.0
0.5_DM_75.83_beam_0C2020_04_12_01:02:48.fil.hdf5,1.0
0.5_DM_76.44_beam_0C2020_04_07_06:04:58.fil.hdf5,0.9999999
0.5_DM_76.75_beam_0C2020_04_14_01:28:15.fil.hdf5,0.9999995
0.5_DM_81.36_beam_0C2020_04_11_21:04:32.fil.hdf5,1.0
0.5_DM_87.50_beam_0C2020_04_07_02:11:56.fil.hdf5,0.80797493
0.5_DM_92.71_beam_0C2020_04_19_17:54:26.fil.hdf5,1.0
0.5_DM_93.33_beam_0C2020_04_11_21:51:52.fil.hdf5,1.0
0.5_DM_94.56_beam_0C2020_04_19_19:43:54.fil.hdf5,1.0
0.5_DM_95.78_beam_0C2020_04_19_16:40:26.fil.hdf5,0.9505478
0.603049_DM_75.83_beam_0C2020_02_02_11:20:09.fil.hdf5,1.0
0.609022_DM_25.79_beam_0C2020_04_13_10:11:15.fil.hdf5,0.99998426
0.613919_DM_30.70_beam_0C2020_04_11_22:13:14_1.fil.hdf5,1.0
0.625561_DM_131.09_beam_0C2020_04_12_00:32:05.fil.hdf5,1.0
0.643014_DM_163.02_beam_0C2020_03_23_03:03:33.fil.hdf5,0.99999976
0.662308_DM_164.55_beam_0C2020_03_23_03:05:46.fil.hdf5,1.0
0.672877_DM_42.67_beam_0C2020_04_07_01:24:04.fil.hdf5,1.0
0.674097_DM_165.78_beam_0C2020_03_23_03:06:35.fil.hdf5,1.0
0.692169_DM_29.78_beam_0C2020_04_19_18:35:51.fil.hdf5,1.0
0.692415_DM_75.83_beam_0C2020_04_14_01:27:44.fil.hdf5,1.0
0.695537_DM_30.39_beam_0C2020_04_11_22:13:54.fil.hdf5,1.0
0.695997_DM_30.09_beam_0C2020_04_11_22:12:31.fil.hdf5,1.0
0.696147_DM_29.78_beam_0C2020_04_19_18:35:59.fil.hdf5,1.0
0.698596_DM_75.83_beam_0C2020_02_02_11:21:29.fil.hdf5,1.0
0.704263_DM_75.83_beam_0C2020_04_14_01:28:40.fil.hdf5,0.9999995
0.705333_DM_75.83_beam_0C2020_04_07_01:14:42.fil.hdf5,1.0
0.70564_DM_75.83_beam_0C2020_04_07_06:07:06.fil.hdf5,1.0
0.705792_DM_75.83_beam_0C2020_04_14_01:28:46.fil.hdf5,0.9999995
0.708032_DM_75.52_beam_0C2020_04_12_01:04:42.fil.hdf5,1.0
0.712074_DM_75.83_beam_0C2020_04_07_06:04:48.fil.hdf5,1.0
0.730998_DM_86.88_beam_0C2020_04_19_16:09:01.fil.hdf5,0.9998399
0.754791_DM_100.70_beam_0C2020_04_19_19:49:28.fil.hdf5,1.0
0.756934_DM_101.00_beam_0C2020_04_19_19:49:07.fil.hdf5,1.0
0.775464_DM_98.24_beam_0C2020_04_19_20:07:32.fil.hdf5,0.9998996
0.780769_DM_75.83_beam_0C2020_04_07_01:13:57.fil.hdf5,0.9999883
0.784043_DM_125.56_beam_0C2020_04_19_16:12:46.fil.hdf5,0.9999988
0.807471_DM_75.83_beam_0C2020_04_07_01:17:48.fil.hdf5,1.0
0.808085_DM_75.83_beam_0C2020_02_27_23:54:28.fil.hdf5,1.0
0.809455_DM_75.83_beam_0C2020_02_02_11:20:17.fil.hdf5,1.0
0.809459_DM_75.83_beam_0C2020_04_12_01:04:41.fil.hdf5,1.0
0.809769_DM_75.83_beam_0C2020_04_07_06:04:49.fil.hdf5,1.0
0.810227_DM_402.85_beam_0C2020_02_02_11:27:26.fil.hdf5,1.0
0.813902_DM_63.55_beam_0C2020_03_20_03:21:09.fil.hdf5,0.99999964
0.814822_DM_75.83_beam_0C2020_02_27_23:56:41.fil.hdf5,1.0
0.814822_DM_75.83_beam_0C2020_04_12_01:03:31.fil.hdf5,1.0
0.825384_DM_364.72_beam_0C2019_12_06_15:26:06.fil.hdf5,0.6430834
0.840207_DM_49.12_beam_0C2020_03_28_15:14:14.fil.hdf5,0.9999974
0.843852_DM_75.52_beam_0C2020_04_07_06:07:08.fil.hdf5,0.9972927
0.854779_DM_79.82_beam_0C2020_04_19_16:00:50.fil.hdf5,1.0
0.869938_DM_85.35_beam_0C2020_04_19_18:54:24.fil.hdf5,1.0
0.88525_DM_300.55_beam_0C2020_04_19_19:47:50.fil.hdf5,1.0
0.888624_DM_30.09_beam_0C2020_04_11_22:13:10.fil.hdf5,1.0
0.889695_DM_299.63_beam_0C2020_04_19_19:47:43.fil.hdf5,1.0
0.892907_DM_295.33_beam_0C2020_04_19_20:12:19.fil.hdf5,1.0
0.90378_DM_81.05_beam_0C2020_04_19_16:19:52.fil.hdf5,1.0
0.904701_DM_75.83_beam_0C2020_04_07_06:05:32.fil.hdf5,1.0
0.905462_DM_80.74_beam_0C2020_04_19_16:19:53.fil.hdf5,1.0
0.908159_DM_75.83_beam_0C2020_04_07_06:07:16.fil.hdf5,1.0
0.908991_DM_75.83_beam_0C2020_04_07_06:05:06.fil.hdf5,1.0
0.909442_DM_75.83_beam_0C2020_02_27_23:55:13.fil.hdf5,1.0
0.910212_DM_75.52_beam_0C2020_02_27_23:55:04.fil.hdf5,1.0
0.910668_DM_75.83_beam_0C2020_04_12_01:04:30.fil.hdf5,1.0
0.911129_DM_75.83_beam_0C2020_02_02_11:22:16.fil.hdf5,1.0
0.911282_DM_75.83_beam_0C2020_04_14_01:25:26.fil.hdf5,1.0
0.91144_DM_75.83_beam_0C2020_02_02_11:21:08.fil.hdf5,1.0
0.915974_DM_75.83_beam_0C2020_04_07_01:15:26.fil.hdf5,0.94033265
0.930581_DM_26.71_beam_0C2020_04_19_16:42:38_1.fil.hdf5,0.99999976
0.944054_DM_49.12_beam_0C2020_03_28_15:10:22.fil.hdf5,0.9999753
0.953694_DM_49.12_beam_0C2020_03_28_15:06:28.fil.hdf5,0.99305505
0.956093_DM_61.71_beam_0C2020_04_19_16:58:03.fil.hdf5,1.0
0.977739_DM_138.46_beam_0C2020_04_19_16:10:33.fil.hdf5,1.0
0.990078_DM_49.12_beam_0C2020_03_28_14:50:44.fil.hdf5,0.9999974
0.994432_DM_93.94_beam_0C2020_04_19_18:42:44.fil.hdf5,0.83975583
