h5,label
0.5_DM_166.39_beam_115C2019_12_06_15:26:26.fil.hdf5,0
0.499997_DM_47.28_beam_0C2020_04_13_08:49:32.fil.hdf5,1
0.500005_DM_31.31_beam_163C2019_12_06_15:44:37.fil.hdf5,0
0.5_DM_164.25_beam_0C2020_04_11_23:54:52.fil.hdf5,1
0.499996_DM_342.61_beam_0C2020_03_15_19:11:57.fil.hdf5,1
0.500002_DM_770.58_beam_8C2020_02_27_00:48:51.fil.hdf5,0
0.500002_DM_41.75_beam_2C2020_04_07_01:31:21.fil.hdf5,1
0.5_DM_91.49_beam_103C2020_04_13_05:08:42.fil.hdf5,0
0.781439_DM_174.99_beam_0C2020_04_19_19:29:36.fil.hdf5,1
0.499997_DM_85.04_beam_2C2020_02_02_05:56:55.fil.hdf5,0
0.500005_DM_75.83_beam_0C2020_02_27_23:56:07.fil.hdf5,1
0.793994_DM_1572.23_beam_361C2020_05_31_18:21:08.fil.hdf5,0
0.689416_DM_55.26_beam_6C2020_02_16_02:00:34.fil.hdf5,0
0.500003_DM_247.44_beam_0C2020_02_04_00:48:10.fil.hdf5,1
0.328754_DM_27.02_beam_0C2020_04_19_16:42:33.fil.hdf5,1
0.5_DM_49.12_beam_0C2020_03_28_14:50:05.fil.hdf5,1
0.499997_DM_29.16_beam_0C2020_04_13_09:25:23.fil.hdf5,1
0.499997_DM_238.54_beam_0C2020_04_11_21:32:47.fil.hdf5,1
0.499999_DM_49.12_beam_0C2020_03_28_14:57:55.fil.hdf5,1
0.319621_DM_21.80_beam_7C2020_03_23_03:07:43_1.fil.hdf5,0
0.011023_DM_248.06_beam_299C2020_04_13_07:10:29.fil.hdf5,0
0.499999_DM_622.57_beam_0C2020_02_21_19:33:58.fil.hdf5,1
0.499999_DM_755.39_beam_575C2020_05_30_10:19:32.fil.hdf5,0
0.500001_DM_116.35_beam_0C2020_04_12_03:49:39.fil.hdf5,1
0.499997_DM_26.09_beam_0C2020_04_13_10:03:14.fil.hdf5,1
0.499997_DM_163.02_beam_0C2020_04_11_23:53:24.fil.hdf5,1
0.500002_DM_23.02_beam_0C2020_04_13_08:28:02.fil.hdf5,1
0.499997_DM_25.48_beam_275C2020_04_13_01:06:10.fil.hdf5,0
0.499997_DM_25.79_beam_0C2020_04_13_10:08:26.fil.hdf5,1
0.525267_DM_57.41_beam_0C2020_04_19_17:37:39.fil.hdf5,1
0.499998_DM_49.12_beam_0C2020_03_28_15:19:35.fil.hdf5,1
0.274391_DM_1910.79_beam_495C2020_04_13_01:02:11.fil.hdf5,0
0.500001_DM_32.85_beam_168C2019_12_06_15:44:12.fil.hdf5,0
0.499999_DM_28.86_beam_0C2020_04_13_09:23:38.fil.hdf5,1
0.014702_DM_254.81_beam_4C2020_02_02_09:13:17.fil.hdf5,0
0.500004_DM_31.01_beam_424C2019_12_06_15:45:15.fil.hdf5,0
0.715844_DM_231.48_beam_0I2020_01_12_23:32:29.fil.hdf5,0
0.500004_DM_272.92_beam_1C2020_02_27_00:50:22.fil.hdf5,0
0.859531_DM_52.80_beam_7C2020_02_04_02:46:18.fil.hdf5,0
0.500002_DM_146.13_beam_364C2020_04_27_02:19:46.fil.hdf5,0
0.499997_DM_31.62_beam_0C2020_04_11_22:32:47.fil.hdf5,1
0.499997_DM_29.47_beam_0I2020_05_24_23:18:23.fil.hdf5,0
0.5_DM_165.17_beam_0C2020_04_12_00:04:25.fil.hdf5,1
0.499997_DM_21.18_beam_0C2020_03_30_03:22:10.fil.hdf5,1
0.499997_DM_622.57_beam_407C2020_04_13_00:46:25.fil.hdf5,0
0.499998_DM_262.79_beam_0I2020_01_12_23:25:22.fil.hdf5,0
0.499997_DM_52.50_beam_4C2020_02_21_20:34:10.fil.hdf5,0
0.796287_DM_232.09_beam_0I2020_01_12_23:55:52.fil.hdf5,0
0.500002_DM_237.62_beam_0C2020_04_11_21:37:47.fil.hdf5,1
0.597532_DM_23.02_beam_755C2020_04_23_23:06:49.fil.hdf5,0
0.500004_DM_27.32_beam_0C2020_04_19_16:42:17.fil.hdf5,1
0.5_DM_186.04_beam_322C2020_04_12_06:24:05.fil.hdf5,0
0.499997_DM_2837.72_beam_512C2020_01_20_10:27:48.fil.hdf5,0
0.499997_DM_26.09_beam_66C2020_04_23_23:00:55.fil.hdf5,0
0.5_DM_33.46_beam_0C2020_04_19_18:22:39.fil.hdf5,1
0.499997_DM_157.18_beam_0C2020_04_12_01:22:20.fil.hdf5,1
0.781436_DM_681.90_beam_0C2020_02_03_22:05:19.fil.hdf5,1
0.499997_DM_56.49_beam_0C2020_03_30_04:07:12.fil.hdf5,1
0.5_DM_25.17_beam_0C2020_04_13_10:15:05.fil.hdf5,1
0.500002_DM_49.12_beam_0C2020_03_28_14:31:13.fil.hdf5,1
0.413182_DM_114.82_beam_0I2020_01_12_23:35:26.fil.hdf5,0
0.500004_DM_174.38_beam_0C2020_04_07_02:58:06.fil.hdf5,1
0.500002_DM_192.18_beam_0C2020_04_14_01:43:02.fil.hdf5,1
0.500003_DM_29.16_beam_0C2020_04_13_09:25:42.fil.hdf5,1
0.500001_DM_1477.04_beam_0C2020_02_04_02:54:57.fil.hdf5,0
0.500002_DM_55.26_beam_5C2020_03_31_02:55:33.fil.hdf5,0
0.499999_DM_93.02_beam_0C2020_04_19_17:53:35.fil.hdf5,1
0.500004_DM_154.11_beam_0C2020_04_12_01:18:42.fil.hdf5,1
0.500004_DM_65.70_beam_4C2020_02_16_01:17:06.fil.hdf5,0
0.52511_DM_392.42_beam_244C2019_12_18_08:44:11.fil.hdf5,0
0.442829_DM_165.17_beam_0C2020_04_12_00:00:41.fil.hdf5,1
0.635201_DM_23.95_beam_752C2020_04_23_23:06:48.fil.hdf5,0
0.5_DM_378.53_beam_3C2020_02_03_22:14:10.fil.hdf5,0
0.871168_DM_1359.30_beam_412C2019_12_18_08:42:47.fil.hdf5,0
0.616372_DM_144.60_beam_0C2020_03_15_15:21:08.fil.hdf5,1
0.499999_DM_164.25_beam_0C2020_04_11_23:56:07.fil.hdf5,1
0.499996_DM_49.12_beam_0C2020_03_28_12:52:29.fil.hdf5,1
0.5_DM_387.20_beam_4C2020_02_16_03:35:30.fil.hdf5,0
0.5_DM_342.92_beam_0C2020_03_15_18:50:39.fil.hdf5,1
0.5_DM_31.93_beam_0C2020_04_11_22:26:00.fil.hdf5,1
0.500004_DM_75.83_beam_0C2020_04_07_01:14:37.fil.hdf5,1
0.500003_DM_235.16_beam_0C2020_04_12_02:52:36.fil.hdf5,1
0.500001_DM_65.08_beam_0C2020_02_21_20:35:45.fil.hdf5,0
0.499997_DM_25.48_beam_224C2020_04_22_15:26:31.fil.hdf5,0
0.499999_DM_58.94_beam_4C2020_03_18_03:22:11.fil.hdf5,1
0.499999_DM_174.07_beam_10C2020_02_03_22:11:01.fil.hdf5,0
0.373154_DM_75.83_beam_0C2020_04_14_01:26:14.fil.hdf5,1
0.500001_DM_177.75_beam_0C2020_03_15_17:36:43.fil.hdf5,1
0.500004_DM_49.12_beam_0C2020_03_28_14:59:53.fil.hdf5,1
0.499998_DM_168.24_beam_0C2020_03_23_03:06:01.fil.hdf5,1
0.499999_DM_132.01_beam_0C2020_04_19_17:59:10.fil.hdf5,1
0.5_DM_206.00_beam_0C2020_03_15_15:59:19.fil.hdf5,1
0.5_DM_132.32_beam_0I2020_01_12_23:25:59.fil.hdf5,0
0.499997_DM_168.24_beam_0C2020_04_11_23:53:34.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_20_21:09:40.fil.hdf5,1
0.500002_DM_75.83_beam_0C2020_02_02_11:20:02.fil.hdf5,1
0.499999_DM_41.45_beam_167C2019_12_06_15:48:17.fil.hdf5,0
0.499999_DM_57.41_beam_221C2020_04_23_22:58:40.fil.hdf5,0
0.500002_DM_52.80_beam_116C2019_12_06_15:45:19.fil.hdf5,0
0.500001_DM_156.57_beam_0C2020_04_12_01:26:48.fil.hdf5,1
0.500004_DM_54.65_beam_10C2020_02_21_20:26:19.fil.hdf5,0
0.499995_DM_25.48_beam_502C2020_04_13_01:29:31.fil.hdf5,0
0.664143_DM_56.49_beam_11C2020_02_16_02:00:34_1.fil.hdf5,0
0.499999_DM_34.38_beam_178C2019_12_06_15:48:17.fil.hdf5,0
0.500002_DM_53.11_beam_1C2020_02_04_03:08:47.fil.hdf5,1
0.500001_DM_32.85_beam_335C2019_12_06_15:45:15.fil.hdf5,0
0.5_DM_57.41_beam_0C2020_03_30_03:56:49.fil.hdf5,1
0.499999_DM_392.42_beam_0C2020_03_18_04:46:44.fil.hdf5,0
0.499997_DM_339.54_beam_0C2020_03_15_19:13:54.fil.hdf5,1
0.500002_DM_32.85_beam_0C2020_04_13_09:20:04.fil.hdf5,1
0.499997_DM_71.53_beam_5C2020_02_27_00:58:32.fil.hdf5,0
0.678231_DM_46.66_beam_118C2019_12_06_15:44:12.fil.hdf5,0
0.5_DM_770.58_beam_299C2020_04_13_07:12:34.fil.hdf5,0
0.5_DM_230.25_beam_0C2020_04_19_18:56:07.fil.hdf5,1
0.499997_DM_500.65_beam_0C2020_03_15_20:28:25.fil.hdf5,1
0.706253_DM_177.75_beam_0I2020_01_12_23:40:50.fil.hdf5,0
0.499999_DM_329.41_beam_444C2020_04_13_01:55:43.fil.hdf5,0
0.500004_DM_164.55_beam_0C2020_04_12_00:18:15.fil.hdf5,1
0.500003_DM_54.65_beam_0C2020_02_04_03:59:16.fil.hdf5,0
0.500004_DM_762.10_beam_5C2020_02_02_07:30:38.fil.hdf5,0
0.500004_DM_280.60_beam_0C2020_04_11_23:08:41.fil.hdf5,1
0.5_DM_26.09_beam_0C2020_04_13_10:04:35.fil.hdf5,1
0.026949_DM_852.90_beam_11C2020_02_14_05:03:57.fil.hdf5,0
0.499995_DM_75.52_beam_0C2020_04_14_01:28:20.fil.hdf5,1
0.156394_DM_378.53_beam_0I2020_01_12_23:33:36.fil.hdf5,0
0.5_DM_215.21_beam_0C2020_04_07_07:01:38.fil.hdf5,1
0.500001_DM_29.78_beam_0C2020_04_19_18:35:40.fil.hdf5,1
0.491523_DM_709.29_beam_0I2020_01_12_23:43:35.fil.hdf5,0
0.500002_DM_173.76_beam_0C2020_04_07_03:10:44.fil.hdf5,1
0.500002_DM_340.16_beam_0C2020_03_15_18:51:23.fil.hdf5,1
0.499998_DM_357.65_beam_36C2020_04_13_02:21:44.fil.hdf5,0
0.5_DM_46.66_beam_253C2020_04_13_00:48:20.fil.hdf5,0
0.500004_DM_54.95_beam_428C2019_12_06_15:45:19.fil.hdf5,0
0.500002_DM_103.46_beam_294C2020_01_12_22:27:04.fil.hdf5,0
0.499996_DM_340.77_beam_0C2020_03_15_19:20:36.fil.hdf5,1
0.499999_DM_143.68_beam_0C2020_03_15_15:31:19.fil.hdf5,1
0.499999_DM_49.12_beam_0C2020_03_20_21:05:15.fil.hdf5,1
0.500004_DM_143.06_beam_0C2020_03_15_15:11:13.fil.hdf5,1
0.499998_DM_36.53_beam_177C2019_12_06_15:48:36.fil.hdf5,0
0.499996_DM_964.31_beam_300C2020_01_12_22:27:32.fil.hdf5,0
0.500001_DM_21.18_beam_0C2020_03_30_03:24:44.fil.hdf5,1
0.500003_DM_26.40_beam_0C2020_04_13_10:07:50.fil.hdf5,1
0.499998_DM_501.30_beam_0C2020_03_15_20:34:18.fil.hdf5,1
0.499999_DM_28.86_beam_1C2020_03_23_03:07:44.fil.hdf5,0
0.246987_DM_95.48_beam_0C2020_04_19_19:37:06.fil.hdf5,1
0.06293_DM_205.38_beam_0C2020_03_15_16:29:49.fil.hdf5,1
0.499998_DM_38.68_beam_0C2020_04_19_15:56:20.fil.hdf5,1
0.499998_DM_63.86_beam_1C2020_02_02_08:19:12.fil.hdf5,0
0.976823_DM_29.47_beam_0C2020_04_13_09:29:27.fil.hdf5,1
0.0931_DM_2069.05_beam_393C2020_04_12_03:33:20.fil.hdf5,0
0.227747_DM_115.74_beam_0I2020_01_12_23:35:00.fil.hdf5,0
0.500004_DM_54.34_beam_6C2020_02_03_23:01:37.fil.hdf5,0
0.500002_DM_117.27_beam_213C2020_04_13_00:48:33.fil.hdf5,0
0.5_DM_23.33_beam_0C2020_04_13_08:18:12.fil.hdf5,1
0.500001_DM_54.95_beam_10C2020_02_04_00:28:24.fil.hdf5,0
0.499997_DM_72.76_beam_0I2020_01_12_23:55:02.fil.hdf5,0
0.500001_DM_402.85_beam_0C2020_02_02_11:28:48.fil.hdf5,1
0.5_DM_75.83_beam_0C2020_03_15_23:08:30.fil.hdf5,1
0.499998_DM_129.86_beam_620C2020_04_13_00:48:33.fil.hdf5,0
0.14047_DM_21.49_beam_11C2020_03_23_03:07:43_1.fil.hdf5,0
0.499996_DM_176.83_beam_0C2020_03_30_02:37:14.fil.hdf5,1
0.173945_DM_349.98_beam_436C2020_04_12_06:23:45.fil.hdf5,0
0.499997_DM_49.12_beam_0C2020_03_28_12:47:04.fil.hdf5,1
0.632599_DM_27.02_beam_369C2020_04_27_02:17:58.fil.hdf5,0
0.500004_DM_79.82_beam_10C2020_02_16_03:37:42.fil.hdf5,0
0.760307_DM_54.03_beam_10C2020_02_04_02:56:56.fil.hdf5,0
0.063392_DM_30.09_beam_0C2020_04_11_22:13:19.fil.hdf5,1
0.499999_DM_280.90_beam_0C2020_04_11_23:11:14.fil.hdf5,1
0.921694_DM_62.01_beam_11C2020_02_02_04:25:05.fil.hdf5,0
0.575028_DM_374.54_beam_0I2020_01_12_23:36:38.fil.hdf5,0
0.500001_DM_166.09_beam_0C2020_03_23_03:02:09.fil.hdf5,1
0.83197_DM_1378.29_beam_216C2019_12_18_08:44:34.fil.hdf5,0
0.500004_DM_506.52_beam_0C2020_02_03_05:55:20.fil.hdf5,1
0.500004_DM_49.12_beam_0C2020_03_28_14:59:24.fil.hdf5,1
0.499997_DM_25.17_beam_444C2020_04_13_01:54:00.fil.hdf5,0
0.499999_DM_109.29_beam_677C2020_04_13_00:48:08.fil.hdf5,0
0.618363_DM_130.17_beam_0C2020_04_12_00:33:00.fil.hdf5,1
0.499999_DM_1530.21_beam_3C2020_02_04_01:32:04.fil.hdf5,0
0.499995_DM_95.78_beam_0C2020_04_19_19:44:59.fil.hdf5,1
0.500003_DM_180.21_beam_0C2020_04_11_20:44:20.fil.hdf5,1
0.500002_DM_68.46_beam_4C2020_02_02_03:14:53.fil.hdf5,0
0.499999_DM_30.09_beam_0C2020_04_13_08:48:12.fil.hdf5,1
0.648223_DM_1201.05_beam_0C2020_04_13_09:57:26.fil.hdf5,0
0.431192_DM_189.42_beam_478C2020_04_22_16:12:01.fil.hdf5,0
0.039203_DM_1534.55_beam_220C2020_05_25_02:11:06.fil.hdf5,0
0.5_DM_49.12_beam_0C2020_03_28_14:38:22.fil.hdf5,1
0.500004_DM_68.77_beam_1C2020_02_02_11:13:12.fil.hdf5,0
0.500004_DM_380.68_beam_2C2020_02_16_03:35:30.fil.hdf5,0
0.500004_DM_399.59_beam_309C2020_01_12_22:27:34.fil.hdf5,0
0.075697_DM_322.04_beam_0C2020_04_19_18:33:40.fil.hdf5,1
0.022051_DM_1380.83_beam_4C2020_02_14_04:34:59.fil.hdf5,0
0.784195_DM_104.69_beam_539C2020_04_13_00:48:33.fil.hdf5,0
0.331967_DM_1569.72_beam_97C2020_05_31_18:22:00_1.fil.hdf5,0
0.5_DM_62.94_beam_4C2020_02_16_00:59:13.fil.hdf5,1
0.124492_DM_83.81_beam_0C2020_04_19_16:03:58.fil.hdf5,1
0.499995_DM_32.85_beam_0C2020_04_13_08:56:33.fil.hdf5,1
0.499997_DM_280.90_beam_0C2020_04_11_23:02:16.fil.hdf5,1
0.985706_DM_513.69_beam_325C2020_04_12_03:33:19.fil.hdf5,0
0.5_DM_30.70_beam_595C2020_04_22_16:46:05.fil.hdf5,0
0.5_DM_175.30_beam_0C2020_04_07_03:04:51.fil.hdf5,1
0.499999_DM_41.45_beam_0C2020_04_19_17:14:17.fil.hdf5,1
0.500001_DM_5137.75_beam_145C2020_05_31_18:22:54.fil.hdf5,0
0.415416_DM_75.83_beam_0C2020_04_07_06:04:45.fil.hdf5,1
0.499999_DM_54.65_beam_6C2020_02_04_02:46:17.fil.hdf5,0
0.883575_DM_342.00_beam_395C2020_04_27_17:56:12.fil.hdf5,0
0.758315_DM_57.41_beam_5C2020_02_02_08:04:44.fil.hdf5,0
0.500002_DM_49.12_beam_0C2020_03_28_15:09:01.fil.hdf5,1
0.357695_DM_2656.86_beam_528C2020_04_13_00:54:01.fil.hdf5,0
0.499998_DM_34.38_beam_0C2020_04_19_18:21:30.fil.hdf5,1
0.500001_DM_833.91_beam_492C2020_01_02_15:27:18.fil.hdf5,0
0.499999_DM_175.30_beam_0C2020_04_07_03:11:13.fil.hdf5,1
0.499999_DM_119.12_beam_0C2020_04_12_02:45:04.fil.hdf5,1
0.499996_DM_24.87_beam_0C2020_04_13_10:06:44.fil.hdf5,1
0.524349_DM_432.84_beam_5C2020_02_02_05:48:25_1.fil.hdf5,0
0.956912_DM_76.75_beam_8C2020_02_02_06:33:17.fil.hdf5,0
0.500003_DM_340.46_beam_0C2020_03_15_18:54:50.fil.hdf5,1
0.704108_DM_75.83_beam_0C2020_04_07_01:15:58.fil.hdf5,1
0.499998_DM_34.69_beam_402C2020_04_23_23:04:40.fil.hdf5,0
0.499998_DM_49.12_beam_0C2020_03_20_21:51:20.fil.hdf5,1
0.500001_DM_402.20_beam_0C2020_02_02_11:30:53.fil.hdf5,1
0.500004_DM_31.62_beam_0C2020_04_11_22:38:01.fil.hdf5,1
0.499996_DM_157.18_beam_3C2020_04_07_04:54:31.fil.hdf5,0
0.499998_DM_1322.59_beam_0C2020_02_02_04:25:08.fil.hdf5,0
0.500001_DM_58.94_beam_9C2020_02_02_04:31:02.fil.hdf5,0
0.499998_DM_281.83_beam_0C2020_03_15_22:34:28.fil.hdf5,1
0.5_DM_282.44_beam_0C2020_04_11_23:05:16.fil.hdf5,1
0.263374_DM_482.39_beam_5C2020_02_02_04:32:08.fil.hdf5,0
0.499997_DM_66.00_beam_10C2020_02_02_03:11:29.fil.hdf5,0
0.5_DM_49.12_beam_0C2020_03_28_14:37:00.fil.hdf5,1
0.5_DM_52.19_beam_8C2020_02_27_00:40:46.fil.hdf5,0
0.500001_DM_145.82_beam_0C2020_04_07_04:28:35.fil.hdf5,1
0.499997_DM_29.78_beam_0C2020_04_19_18:36:10.fil.hdf5,1
0.499997_DM_177.14_beam_0C2020_04_13_07:56:40.fil.hdf5,1
0.500003_DM_501.95_beam_0C2020_03_15_20:17:30.fil.hdf5,1
0.499998_DM_75.83_beam_0C2020_04_07_06:07:20.fil.hdf5,1
0.500001_DM_748.41_beam_6C2020_02_04_02:35:47.fil.hdf5,0
0.499996_DM_116.35_beam_348C2020_04_23_23:00:55.fil.hdf5,0
0.499996_DM_29.16_beam_0C2020_04_13_09:29:49.fil.hdf5,1
0.905925_DM_76.14_beam_0C2020_02_02_11:20:16.fil.hdf5,1
0.499996_DM_34.38_beam_651C2019_12_06_15:45:45.fil.hdf5,0
0.500001_DM_49.12_beam_0C2020_03_28_14:57:30.fil.hdf5,1
0.219173_DM_375.46_beam_0I2020_01_12_23:31:02.fil.hdf5,0
0.500004_DM_53.73_beam_7C2020_02_21_20:37:45.fil.hdf5,0
0.500001_DM_49.12_beam_0C2020_03_28_12:55:54.fil.hdf5,1
0.499999_DM_49.12_beam_0C2020_03_20_20:36:16.fil.hdf5,1
0.499998_DM_53.42_beam_3C2020_02_02_03:24:49.fil.hdf5,0
0.499997_DM_52.50_beam_4C2020_02_21_22:09:05.fil.hdf5,0
0.500004_DM_55.87_beam_0C2020_03_30_04:07:37.fil.hdf5,1
0.500002_DM_189.42_beam_0C2020_04_19_16:40:57_1.fil.hdf5,0
0.499998_DM_402.85_beam_0C2020_02_02_11:27:41.fil.hdf5,1
0.499999_DM_94.25_beam_0C2020_04_11_22:27:51.fil.hdf5,0
0.500004_DM_105.61_beam_0C2020_04_14_04:26:42.fil.hdf5,1
0.500002_DM_145.82_beam_0C2020_04_07_04:13:52.fil.hdf5,1
0.499997_DM_191.57_beam_523C2019_12_06_15:26:26.fil.hdf5,0
0.500001_DM_22.41_beam_0C2020_03_30_03:31:56.fil.hdf5,1
0.499996_DM_93.64_beam_0C2020_04_19_19:44:55.fil.hdf5,1
0.499997_DM_742.54_beam_361C2020_01_12_23:54:02.fil.hdf5,0
0.118972_DM_84.42_beam_0C2020_04_19_16:02:57.fil.hdf5,1
0.499999_DM_39.91_beam_655C2019_12_06_15:45:45.fil.hdf5,0
0.500004_DM_176.53_beam_0C2020_04_07_03:07:29.fil.hdf5,1
0.499999_DM_31.93_beam_0C2020_04_11_22:34:32.fil.hdf5,1
0.492438_DM_402.85_beam_0C2020_02_02_11:32:13.fil.hdf5,1
0.500001_DM_51.27_beam_1C2020_02_21_20:29:09.fil.hdf5,0
0.877905_DM_1403.61_beam_42C2019_12_18_08:44:05.fil.hdf5,0
0.500001_DM_75.83_beam_0C2020_03_30_01:40:01.fil.hdf5,1
0.499999_DM_52.50_beam_4C2020_02_04_02:36:31.fil.hdf5,0
0.5_DM_49.12_beam_0C2020_03_20_20:10:58.fil.hdf5,1
0.499997_DM_88.42_beam_555C2020_04_27_02:19:47.fil.hdf5,0
0.499998_DM_30.39_beam_0C2020_04_13_08:37:12.fil.hdf5,1
0.705952_DM_75.83_beam_0C2020_04_07_01:16:18.fil.hdf5,1
0.499997_DM_67.54_beam_0C2020_04_19_18:06:35.fil.hdf5,1
0.499999_DM_317.75_beam_0I2020_01_12_23:54:04.fil.hdf5,0
0.499999_DM_186.66_beam_516C2019_12_06_15:26:26.fil.hdf5,0
0.655573_DM_23.64_beam_746C2020_04_23_23:06:48.fil.hdf5,0
0.500002_DM_30.09_beam_0C2020_04_13_08:52:40.fil.hdf5,1
0.499996_DM_29.16_beam_188C2020_04_23_23:04:40.fil.hdf5,0
0.500003_DM_175.30_beam_0C2020_04_07_03:13:04.fil.hdf5,1
0.500002_DM_30.39_beam_0C2020_04_13_08:48:28.fil.hdf5,1
0.682981_DM_22.10_beam_0C2020_04_13_08:13:29.fil.hdf5,0
0.499997_DM_165.47_beam_0C2020_04_11_23:58:39.fil.hdf5,1
0.500002_DM_86.57_beam_334C2019_12_06_15:47:32_1.fil.hdf5,0
0.499995_DM_32.85_beam_0C2020_04_13_08:56:29.fil.hdf5,1
0.5_DM_205.69_beam_0C2020_03_15_16:29:24.fil.hdf5,1
0.499997_DM_235.16_beam_0C2020_04_12_03:04:33.fil.hdf5,1
0.500004_DM_53.42_beam_8C2020_02_16_00:47:07.fil.hdf5,0
0.11337_DM_293.80_beam_0C2020_04_19_19:47:14.fil.hdf5,1
0.500002_DM_3036.17_beam_3C2020_02_02_03:00:21.fil.hdf5,0
0.499999_DM_23.64_beam_0C2020_04_13_08:27:06.fil.hdf5,1
0.5_DM_192.49_beam_0C2020_04_14_01:36:43.fil.hdf5,1
0.500004_DM_25.17_beam_0C2020_04_13_10:02:00.fil.hdf5,1
0.5_DM_75.83_beam_0C2020_02_27_23:56:00.fil.hdf5,1
0.499997_DM_33.16_beam_1C2020_04_07_01:49:34.fil.hdf5,0
0.5_DM_81.66_beam_0C2020_04_11_21:12:12.fil.hdf5,1
0.500001_DM_4510.68_beam_11C2020_02_14_05:06:32.fil.hdf5,0
0.500001_DM_237.62_beam_0C2020_04_11_21:25:58.fil.hdf5,1
0.661701_DM_3097.75_beam_364C2020_05_31_18:20:10.fil.hdf5,0
0.5_DM_539.12_beam_0I2020_01_12_22:27:29.fil.hdf5,0
0.932414_DM_1052.93_beam_508C2020_01_20_10:28:06.fil.hdf5,0
0.500005_DM_214.29_beam_568C2020_05_30_10:19:27.fil.hdf5,0
0.5_DM_51.27_beam_11C2020_02_02_12:00:14.fil.hdf5,0
0.500002_DM_75.83_beam_0C2020_04_07_01:16:13.fil.hdf5,1
0.499999_DM_29.16_beam_7C2020_03_23_03:07:48.fil.hdf5,0
0.838095_DM_149.51_beam_11C2020_02_02_03:58:40.fil.hdf5,0
0.499998_DM_190.65_beam_0C2020_02_02_12:06:04.fil.hdf5,1
0.5_DM_66.00_beam_0C2020_04_13_08:48:08.fil.hdf5,1
0.499999_DM_89.03_beam_101C2020_04_22_15:30:59.fil.hdf5,0
0.894136_DM_43.90_beam_0I2020_05_24_23:18:12.fil.hdf5,0
0.5_DM_26.09_beam_0C2020_04_13_10:17:27.fil.hdf5,1
0.500002_DM_331.56_beam_0I2020_01_12_23:48:10.fil.hdf5,0
0.499997_DM_281.21_beam_0C2020_04_11_23:06:37.fil.hdf5,1
0.500002_DM_760.80_beam_0C2020_02_02_04:41:01.fil.hdf5,0
0.500003_DM_338.01_beam_378C2020_01_12_22:27:03.fil.hdf5,0
0.813896_DM_75.83_beam_0C2020_02_02_11:22:05.fil.hdf5,1
0.500004_DM_82.28_beam_5C2020_02_27_03:56:22.fil.hdf5,0
0.500002_DM_178.06_beam_0C2020_03_30_02:30:07.fil.hdf5,1
0.499999_DM_163.63_beam_0C2020_04_19_17:45:53.fil.hdf5,1
0.499997_DM_136.92_beam_0C2020_04_19_18:18:21.fil.hdf5,1
0.500002_DM_1496.03_beam_194C2020_01_02_15:33:13.fil.hdf5,0
0.696128_DM_86.88_beam_552C2020_04_27_17:58:14.fil.hdf5,0
0.500001_DM_138.76_beam_0C2020_04_19_16:10:59.fil.hdf5,1
0.183743_DM_352.13_beam_313C2020_04_12_06:23:45.fil.hdf5,0
0.500002_DM_23.33_beam_0C2020_04_19_19:08:42.fil.hdf5,0
0.499997_DM_183.89_beam_1C2020_02_21_20:28:28.fil.hdf5,0
0.5_DM_26.09_beam_0C2020_04_13_10:17:08.fil.hdf5,1
0.499996_DM_591.93_beam_2C2020_02_02_03:53:42.fil.hdf5,0
0.500002_DM_145.52_beam_0C2020_03_15_15:05:20.fil.hdf5,1
0.500002_DM_3036.17_beam_0C2020_02_02_03:00:21.fil.hdf5,0
0.500002_DM_42.06_beam_405C2020_04_23_23:08:32.fil.hdf5,0
0.499997_DM_43.59_beam_419C2020_04_23_23:00:33.fil.hdf5,0
0.500003_DM_49.12_beam_0C2020_03_28_12:48:20.fil.hdf5,1
0.328294_DM_57.41_beam_0C2020_03_30_03:57:05.fil.hdf5,1
0.203502_DM_174.68_beam_0I2020_01_12_23:48:43.fil.hdf5,0
0.500001_DM_56.18_beam_7C2020_02_02_05:44:36.fil.hdf5,0
0.499996_DM_23.02_beam_0C2020_04_13_08:29:31.fil.hdf5,1
0.503064_DM_243.45_beam_0I2020_05_24_23:19:17.fil.hdf5,0
0.500001_DM_238.85_beam_0C2020_04_11_21:35:44.fil.hdf5,1
0.499999_DM_137.23_beam_7C2020_02_04_01:03:16.fil.hdf5,0
0.499999_DM_53.73_beam_2C2020_02_04_02:46:18.fil.hdf5,0
0.5_DM_75.83_beam_0C2020_04_14_01:27:10.fil.hdf5,1
0.910213_DM_75.83_beam_0C2020_04_14_01:26:53.fil.hdf5,1
0.57181_DM_30.09_beam_0C2020_04_13_08:48:56.fil.hdf5,1
0.009796_DM_279.06_beam_4C2020_03_31_00:23:32.fil.hdf5,0
0.500002_DM_177.45_beam_0C2020_03_15_17:55:30.fil.hdf5,1
0.0343_DM_1096.51_beam_487C2020_05_31_19:47:03.fil.hdf5,0
0.499999_DM_156.88_beam_0C2020_04_12_01:16:10.fil.hdf5,1
0.500003_DM_31.62_beam_134C2020_04_23_23:10:13.fil.hdf5,0
0.500002_DM_52.80_beam_11C2020_02_02_08:03:51.fil.hdf5,0
0.500004_DM_163.02_beam_0C2020_04_19_19:34:13.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_20_20:35:36.fil.hdf5,1
